"","N.N.1","N.N.2","N.N.3","N.N.4","N.N.5","N.N.6","I.L.1","I.L.2","I.L.3","I.S.4","I.S.5","I.S.6"
"17053850",7.03569739171114,7.07281973752287,6.94287668091372,7.1328748133457,7.11300475032108,7.00581841699365,6.37625107806924,6.21744478639759,6.48744964588766,6.74142328164296,7.17634616159036,6.93707992852565
"16885619",1.78928621659629,1.5370852157774,2.56745421516524,1.41632254602099,1.69631140765828,2.00336327937052,2.0544746777712,1.38172952352916,1.59208416519391,2.14131747236441,2.4907967893937,2.39647195873651
"17087211",4.31186905615035,4.06345421545271,5.72127537330331,4.71931127664257,4.31208525697061,3.09995173053013,4.69840831679925,3.48695732237429,3.80908552525394,4.9434393046333,4.01143097847855,4.0409403103633
"16870931",5.63792034441562,5.62749922646936,5.44642878128423,5.74454723687017,5.79940243115223,5.78816493615746,4.82250867073485,4.10285600204499,5.13693939653152,5.21122519432091,5.28641558416306,5.93829813701387
"17110235",2.42094695849826,2.78676417264884,1.72498875197005,2.72557061785635,1.81657450746509,1.91945186906283,2.62356753707096,3.35674687466053,2.81642821824588,2.01539088591748,2.37621523160312,2.33124876663593
"17047611",5.46114169133856,5.56806006910442,5.00802367622881,5.26959063299868,4.85147256653599,4.56563640751899,5.7293909799643,5.00776241131564,5.16647550619836,5.01655690157231,4.52392904919545,5.58187386634123
"17065851",4.34975599309443,4.37546890829738,3.54436821229238,2.84364603425692,3.50836392314742,3.71812002240457,3.22430195630095,1.97707818219953,2.63890367102417,2.28014840506831,3.42817326115645,3.72452857358753
"17125126",5.82836523901723,6.10293685431848,5.53787461892176,5.22891480167889,5.50124305372697,5.03948162635195,6.92275852521759,6.22660134263273,5.71234850202304,6.12914857798238,6.26139675107267,7.10841980516881
"17065873",3.45677647257201,3.84616856859806,4.04866087418823,4.73854790979169,3.79710624032316,4.38203704091957,3.98589296896194,4.14407098296644,3.81967544861692,4.63914695086086,4.4776578726561,3.70253223360406
"17005774",3.59037967133691,3.58006624583543,2.30884207897653,3.59766441174277,3.30111168599833,3.11651224907047,2.10184797453539,2.94955952797391,3.5561781139837,3.29032016671303,3.60388761431981,3.10164304725051
"17077277",2.03923418590194,2.26621239175064,3.39644306206024,2.96687896686708,3.13899710451994,3.24813167195367,2.00294889121667,3.02826442284308,3.96303192574572,2.86591273116076,2.67296508414388,2.04050706702847
"17119882",1.78973349980412,2.28500039109753,1.58848074706606,2.19914749983174,1.83802934620134,1.32078737563929,1.66061515993754,2.19895953683727,2.30858012653175,1.6146524889426,1.60021861806831,2.04614916822328
"17082012",5.80143723721578,5.5139932014594,5.76895828439238,5.45327040642215,5.07139143059349,5.70281707769468,4.53406743435905,4.44872027681599,4.45157098583805,5.52712018992314,5.5511848899859,5.30596893786875
"16910965",4.4296008231982,4.86978261168125,4.86856594610802,4.2401166668918,4.7947487386166,4.23592403619783,4.80025715841965,4.09215187549768,4.51159652917285,4.45534789984761,4.54169911034475,3.70353112383834
"16912238",5.99607185880987,5.9601627716783,5.94806514542084,4.9017478361853,5.96066901128266,5.32655733463657,6.64352186060346,5.60112778176649,6.15109571171485,6.33968946449961,5.90447035611947,5.45129400296983
"16931770",3.63886498938477,3.63438397848583,3.70022700384105,4.05474768509584,4.20728920985113,4.17420625529333,3.85176087925463,3.92823798566043,3.54662149254927,2.92637744791747,3.37745374934806,3.32009870226163
"16716320",3.42455167234882,3.70768991065843,3.73309105679074,3.7412588048233,3.60863639336311,3.32717420990211,3.20018650058964,3.42252140178797,2.98983881970406,2.98219296985049,3.69551270837819,2.78032356897602
"16673275",5.67312469072897,5.27478066983311,5.34604964037358,5.48266870839517,5.35709378163404,5.38710200303194,3.07621307739276,4.4369799543262,4.15019191452467,4.83005176080848,5.13793510336444,4.91499209586376
"16885189",6.23240467179758,5.62370528072528,5.39935115587748,5.28685458617924,5.12058672026719,5.69496282837849,6.52430971145609,5.73950984192595,6.24086319860421,4.90688519926475,5.26859132533372,4.53153487565689
"16996347",7.50215145940599,7.48256546317376,7.61178425590666,7.44944097674442,7.48270777056197,7.33236937015974,7.12368879010969,7.15820541630145,6.9017223037806,6.45050866334017,6.82293044536146,6.24373086760204
"17109714",6.50273698322225,6.21420895341179,6.00445340191232,6.37696572048862,6.69842388323552,6.89980908925014,4.75447309917817,6.16447463676471,5.46248872992254,6.16181751760823,5.89965250152779,5.51407915347892
"17118046",2.70098827720927,3.03185683453766,3.57720940423147,3.04486084950644,2.73747556296781,2.63543821103973,3.01285182378126,3.58576135413546,3.82701508106537,3.78541866611031,3.41492810230423,3.32992066879257
"16865955",7.46089220087499,7.25390449253296,7.08865658769297,7.89846603642529,7.87261179153808,7.70795843054539,6.31831301050805,6.46003550640738,6.89478400859419,7.21346519095978,7.38856359826608,7.33223443372755
"16899476",5.21681902713217,6.66969413204968,5.36437410433798,6.6212648857504,6.1913254613639,5.92809219343427,4.49354612130463,5.77145844310165,6.24741493756477,4.63655647978717,6.00368878540015,3.41312907510769
"16949617",3.54417079192634,4.68179952459946,4.96761368953946,4.9957860411745,4.46375596331792,4.28125470024737,5.26379349620704,5.56512147869412,5.67086046144488,4.36369681200911,4.22751375759706,4.92418883674707
"16874512",4.84907052099986,6.00043000609475,4.23756613985005,6.22366240419801,5.95119736302309,5.44382569241269,4.49755777673702,4.96011993410649,6.15058343318083,4.62999684121163,4.77654229657753,3.89936481421122
"16874191",3.77252652669124,4.30984908663991,3.42569091434009,4.04734813542855,4.11273345661874,3.47300677154421,4.96677574294433,4.33044694432509,5.32609670945629,2.8989383246074,3.98378948958122,4.32336952161569
"16777832",2.31214939642331,2.06142268396372,2.2975401186352,2.67595276126838,2.92297344823145,2.55214066230009,3.403195667531,3.40302112334563,3.67305487219337,2.36997943233532,2.94330415373993,2.33135019009415
"16708229",5.28648366255265,5.03335538804758,4.62454509146667,5.20992837891187,4.44936785159814,4.17740966953742,5.20904259027001,5.6561608942576,5.12093462109143,5.01748293747068,4.67672143785229,4.61152549261826
"16757098",5.24476074028267,4.90292435022915,5.05167729769676,4.99458766903454,4.88913051651786,4.76312784778807,5.11420764980964,5.48044718170418,5.47609530259221,5.71175392172867,5.50460561586436,5.55835884028399
"16824865",8.53856985063544,8.70247976128416,8.66663031854396,7.86808199729143,7.87397619878074,7.87199873960156,8.77043279379097,8.7355572044814,8.73160961921872,8.17206158173067,8.24605716566821,8.2748384785936
"16926917",1.96365232891922,1.59026656069964,1.8611351899096,1.3656398899837,1.80795735977809,2.20219074332396,2.11844853122849,2.21538214805629,1.37427778695788,2.70339250290004,3.04048002244215,1.80099249998615
"16915541",5.92928610719396,5.93058809925206,5.96036054063025,6.13613494660445,6.22247168216306,6.61016628853896,5.37054130812071,4.64125533503774,5.37706562981605,6.22850735400085,6.28410888289626,6.18596314780986
"16902809",4.39347948005279,3.70573576389199,2.88679327771293,4.94778672183683,5.10713369896596,5.1902466171406,2.87487711815051,4.26780575074151,2.32168002544863,3.80566814633844,4.45430415975918,4.93997464732517
"17061430",5.59491268723016,5.98327204147147,5.37838137236966,5.29052455537984,5.69030429350114,5.50845376359077,4.79481005969192,4.84717066069271,5.15998181270521,4.73056726938556,5.32147608867044,5.40001055384165
"16763608",3.17559490510538,3.57425317441228,3.6945656868294,2.54005509442442,3.18066089007974,4.02155253438805,6.11980384227568,5.17464504645768,5.3770316631181,4.11931093147625,3.87611427254697,5.00165362193579
"16765476",2.45243714847507,2.18020367408727,1.82772745422152,2.22556536863737,1.62692761346778,2.15846280706162,4.05368185565787,4.84093197980847,3.78760345845012,2.37836841752335,4.28328940178223,2.75627647057539
"17002861",4.10326809409245,3.50385666357177,3.40992608874713,3.41626001427545,2.69244267830201,3.8152866730446,1.93370785195249,2.17142340790485,3.01187423137138,3.64005757789403,4.57994075483257,3.11298931173839
"16879287",4.38583571571221,4.89209488732915,4.40828451678335,4.59387288733377,4.40158475044277,4.36195884723832,3.72479046547032,3.715732070896,4.57726901560237,4.77950273835731,3.99880317731214,4.55470628514513
"16936060",5.26428251220188,5.92310484896681,5.55717542782772,5.59312569834901,5.19688653615369,5.57607604292985,4.96838870392722,4.92575114100256,3.21188811105855,5.26488533932241,4.95381276768047,5.00136329935814
"17099146",4.60061123588411,4.74982433443181,4.37735718262369,4.32702808971592,4.76285972734298,4.58246231767493,3.9220079386103,3.56971829212563,3.50851914469215,4.13994210173531,3.63320141378137,4.2938128866878
"17125690",5.93303805448315,5.75360359639482,6.55928571049336,5.79133450192538,5.44072027491449,5.4706480532917,4.32212981638742,5.48946183184205,4.5391729894751,5.60070833357651,4.86440642043831,5.20758664093861
"16814075",4.21610711790312,5.36465465486589,4.63992818571871,4.16610920480601,4.28578421793558,4.35874326339667,5.71420172879037,4.60149171399683,6.30460274279442,5.70564651277165,5.36699826564187,5.11426376661867
"16837762",4.61178986583308,4.41067946192011,4.68812146950001,4.15710402762868,4.36819251996652,4.23598150932372,5.04768319350555,4.87575282478251,5.47818422889758,3.94989093344074,4.57827977643678,4.80584693105422
"16860232",2.65096476937008,3.42886652382321,3.8243640015468,2.87066003228502,2.35319018691967,4.18571241515046,2.44887108436548,2.1690744406902,1.96872872087235,3.45767820239369,3.61089226445316,2.77703032070627
"16762651",8.74133793535816,8.75256914324882,8.71948891738747,8.73992671850572,8.78270141604206,8.83256558999071,7.79175929702482,7.9546670012684,7.73321362587265,9.20987356374066,9.05550224857531,9.06143997045013
"16749632",2.94955952797391,3.63579951685294,3.39755790647197,2.64898580709531,2.7609063087613,2.6763029756034,3.98701897996641,2.84117933747546,2.43287878893673,3.15710786698881,4.01384611883139,3.26866957632578
"17011393",3.67608452344145,3.64214886859498,3.0885696268662,2.93700596400853,3.37036568577713,3.50058088974482,3.30798183898759,4.15998312244153,3.85092344877121,3.06888618492251,3.09346157195243,2.86835549762113
"17051474",5.26197502382555,5.53019066274901,5.05397262874256,5.57093195923742,5.41807194220702,5.23483744110249,4.04718519635321,4.55763767986709,3.96255333892028,4.72684357051155,4.49255946490323,4.76474896286319
"16677898",5.8807462738193,5.29088533152449,6.07592156445408,4.81826351910494,3.96549529487606,4.39919122672527,4.41744674416944,3.35542785605122,4.24839517146962,3.93886847225433,4.84635020288923,4.37642781356949
"16757601",4.87180653728617,4.74036406789085,5.63345096897338,5.27410925736488,5.73453436239265,4.85694488156971,5.91359579069249,6.8297325681626,5.71956371680337,4.70196691690058,4.86769454622977,4.91984174432918
"17125540",4.40448262006658,4.33044313693147,4.25181060076541,5.14915226149762,4.86044928315737,4.86674611186456,3.70394936671293,3.69184701764266,4.26405474924417,4.60145911226642,3.92034500088459,4.11736677076009
"16700507",3.4058099834301,3.09696164930827,3.53217737914106,2.61008165977056,3.36510617768947,3.85979490812489,3.94199062082447,3.0260161517251,3.29887971480385,3.75600339692894,3.3275999252581,4.1103422938582
"17058098",1.82122826253401,1.97081832803561,2.02180082296947,2.52820943747994,2.52273707019993,2.38601300065329,2.09134879217689,2.36633718919335,2.79241525094042,2.82984558069203,2.09978650989533,1.66939263923024
"16955795",2.92888543496323,2.46701183298093,3.15277413826261,2.80034741082753,2.55045745013046,2.24477483680481,3.0158311482424,3.24243047896171,2.43689001479588,2.36437170085885,2.42258653096631,2.19300180762573
"16854083",4.12341711842335,4.3751984499785,3.17013438700843,3.64989861277607,3.49395955272604,4.07078263309068,4.31485039724509,3.8227979892228,3.5722856795313,3.49071929667788,3.32487959525425,4.30122809880581
"17010529",5.71936879485892,5.49487661736262,5.57326263432379,5.08231717512123,5.37582813987274,5.39998190475491,4.77878288151335,3.98818860227572,3.89969921415149,4.32707596565283,4.35740280434222,4.67108454048706
"16925155",5.62283599090404,5.15659792019125,5.48187917136645,5.29634796709388,5.35761325756976,5.24806757290548,6.32708527431681,6.74171096030037,5.7838050844896,5.97694947487166,6.16088104178334,5.57857361840749
"16713326",1.90976206766438,2.20271064491864,2.82247555239076,2.59010463753956,2.3642302998512,1.32078737563929,2.97840037495195,3.08216650669666,3.11123855986734,2.17410711037052,2.50749578980455,2.25007717809429
"16814065",2.59384330154601,2.68768951954271,3.37871993898807,2.94419287798687,3.48271778163883,3.24243771469618,3.61835463129716,3.39054870308012,2.7809573216128,3.76330356647699,1.89955651076429,3.11104565368678
"16965004",3.6906268859657,3.35878398742894,4.62259926716229,3.60560173068613,3.34029445277808,3.48040123710918,4.25532780350788,3.61694623616514,4.19895949280621,4.49810410571734,3.77338365483991,4.14769910063695
"16777712",4.65455967524686,4.86863506875951,4.62714289946589,4.61996474800506,4.65794686066838,4.97559105013591,4.10472158066288,3.81858254822309,3.56636748697624,4.60069712603219,4.24158783099408,4.30157947143202
"16750398",3.86269323899011,4.09257898551598,3.94531515696252,3.92325687608028,4.59925834287123,4.23622424130023,3.30313541684653,3.58736864949572,4.16841508286589,3.25848803886082,3.59770822900814,2.80039908733284
"17088576",4.82957912713808,3.96816253465108,4.81864273130819,4.83123872845297,4.64840527434306,4.98558831997409,4.42007112060782,3.69036372888742,3.82823001093782,4.84002046814996,4.28312698938676,4.89152284091318
"16896343",7.17820813973228,7.14800333093467,7.47991222316786,7.53579515985421,7.34765045898616,7.58656947943359,6.75883043372694,6.20910048154702,6.45878552798846,6.69848614456728,6.96783295589668,6.77318410981369
"17049003",3.96158334009332,4.23196700894583,3.21256186481129,3.72340595281324,2.83169200468277,3.08710500740251,2.8520655779371,3.58697004402783,3.6031729362925,3.78518720169611,2.97787561756808,2.96477294469991
"17123920",6.68786823031861,6.59077052930523,6.93887730553475,6.57772940033941,6.75130957032296,6.7215215637397,5.61242961842104,5.52464466057676,5.30209914553817,6.33059847579092,6.46123412360108,6.51047409360052
"16780581",3.20681396607199,4.06571181090047,3.51807496117047,3.41599292481468,2.74278377306406,3.25749714477256,4.06456326776958,2.74915967244454,2.93359921070042,3.23495863292672,4.01345405737168,3.46261270651962
"16729475",4.33391645104321,4.31776821234104,5.01955878194805,4.71615528234666,4.92649016046323,4.32091158141123,3.94474388306386,3.43635746177238,3.0232229875079,3.43635746177238,4.57054173331634,4.01848572311011
"16781177",5.13174733432215,4.02369638314603,4.23354480712831,5.01017694542927,5.31261275521518,5.06621851203855,4.43098653500905,3.85867414031984,3.50743044747126,4.67882823730404,4.70667404681993,4.22132156841822
"16916526",2.1968329043941,3.35472784978465,2.90580787239824,3.15268299811708,2.25053500749453,2.7883606717699,4.02017918498012,3.97947174366179,4.71118553131004,2.60134488811103,2.94754081756997,3.04551660306428
"16826040",5.01868923722054,4.60073275596885,5.60182273765841,4.08803596999098,4.31590987927841,3.48651389300247,3.97205817364652,5.3072475606859,4.66482600183266,4.08195717963291,3.99426355624725,3.63647126008785
"16821859",4.0617280399353,3.95927409446844,4.88218236199979,4.50695730221803,3.78753078341267,4.48636798876814,4.51841182448993,4.53761227727732,3.80102361309962,4.52630203773965,3.80500922149261,4.26033897876706
"17053092",4.20633968813329,3.5072624115666,3.68419915681198,3.27933548385544,4.37592268376614,3.45770129022981,3.36075575576819,4.32580310993549,4.19916313968252,3.69537411147759,3.67708196185982,3.38580304575793
